1	Female U.S.A 35-44 Other Master	where we waited for sunset to capture this wonderful image of the famous location opera house .	But we had a wonderful experience as we sailed around waiting for the sunset .
0	Female U.K 25-34 Caucasian Bachelor	a woman was going out to meet some friends .	this is a woman smile
1	Female U.S.A 55-74 Caucasian Edu-AssociateDegree	they stopped now and again the enjoy the scenery .	We go on walks at his farm and talk for hours .
0	Male U.S.A 45-54 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	we went to a renaissance festival while we were on vacation .	this is a city's historic statue
1	Male U.S.A 35-44 HispanicOrLatino Bachelor	a beautiful trip with the kids to some of the more secluded areas in location . our guide introduced us to this pottery-worker .	Le tme show you what I do for a living .
0	Male U.S.A 18-24 Caucasian TradeOrTechnicalOrVocationalTraining	she ended up finding [male] before she even was halfway through her trip .	He is always my favorite view .
0	Female U.S.A 45-54 African Edu-AssociateDegree	usually on my way home i stop at the store .	On his way home from work he decided to stop at the local store .
1	Male U.S.A 25-34 African HighSchool	we were driving down the freeway the other day when we saw this huge accident !	Accident in the middle of the road that's not good .
0	Female U.S.A 35-44 Ethnic-NativeAmerican Master	we payed our respects before moving on .	Even powerful leaders showed up to pay their respects .
0	Male U.S.A 18-24 Ethnic-NativeAmerican SomeHighSchool,NoDiploma	the architecture was interesting and very different from other places she had seen .	I showed her the most famous places .
0	Female U.S.A 18-24 EastAsian Bachelor	i do n't know what was going on here but it sure was funny .	And some of the pictures are a bit crazy .
1	Female U.S.A 18-24 Caucasian Bachelor	a single beautiful orange flower .	There was one single orange flower in the grass .
1	Female U.S.A 18-24 Caucasian Bachelor	the architecture of the building was just amazing .	The town is greatly celebrated .
1	Male U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	and [male] started dancing sexy .	Some of them got up and danced .
0	Female U.S.A 18-24 HispanicOrLatino Edu-AssociateDegree	thank you for the birthday present . i got something wonderful .	She had a wonderful birthday gift .
1	Male U.S.A 25-34 Ethnic-NativeAmerican Master	here they are cracking jokes and trying to sound like real hipsters .	THE SING A SONG
0	Female U.S.A 18-24 EastAsian NoDegree	she also had a weird looking tiger and i bought that too !	In front of them all was the Jaguar, the animal the angel was playing for
1	Female U.S.A 35-44 Caucasian NoDegree	we enjoyed the performances that occurred that night .	The follow up act is rehearsing their performance
0	Female U.S.A 25-34 Other SomeHighSchool,NoDiploma	she smiled around her friends before laughing .	THE KIDS THINK SO TOO
1	Male U.S.A 55-74 Caucasian HighSchool	at the reception people had fun | and even the dog was invited .	!
1	Female U.S.A 25-34 Caucasian Master	they have their first dance at the wedding reception and everyone watches	After the wedding, her family watches her dance at the reception .
0	Male U.S.A 35-44 EastAsian NoDegree	even though it was raining | i had the best town in the town square .	Everything is ready for a party .
1	Female U.S.A 45-54 Caucasian Edu-AssociateDegree	the water was very tranquil .	It had been an overall tranquil day along the water .
0	Male U.K 35-44 Caucasian Bachelor	my wife decided to try some fondue out of the fountain at the bar .	We tried some of the culture's delicacies at the hotel .
0	Male U.S.A 18-24 EastAsian Edu-AssociateDegree	the invitations will be saved forever .	My mom has the invitations saved, and said she's keeping them forever .
0	Male U.S.A 25-34 HispanicOrLatino Edu-AssociateDegree	they were drinking some beers .	Its a fantastic time with great drinks .
1	Female U.S.A 45-54 Caucasian HighSchool	she was the first in her family to graduate from college .	The  future college graduate was pleased to have her family in attendance .
1	Male U.S.A 18-24 HispanicOrLatino HighSchool	the boys on the sofa were smiling for the camera .	Her grandkids watched from the couch .
1	Female U.S.A 25-34 Caucasian HighSchool	after the meeting they are having a delicious lunch .	Everyone sings happy birthday to the man .
0	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	i went on vacation last weekend .	She is excited to be on vacation .
1	Female U.S.A 45-54 Caucasian NoDegree	starting the night off with a game of pool .	A night out with friends included playing some pool .
0	Female U.S.A 55-74 African NoDegree	and then worked into a pink explosion . the friends believed that their purchases were well worth it .	Those purchases and the pink decor were worth it to fit the party's Chinese theme .
1	Male U.S.A 25-34 Caucasian Edu-AssociateDegree	my sister provided tons of yummy snacks for us to munch on . happy new year !	She starts to prep the party favors .
0	Male U.S.A 18-24 HispanicOrLatino Edu-AssociateDegree	after that we rode rides until it was dark outside .	No matter what I do, it's still too far away  I won't make it in time .
1	Female U.S.A 18-24 Other HighSchool	they observed a historic hotel .	So I ran back to my hotel .
0	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	wow ! did n't know the train will be this crowded .	The get on the crowded train towards their destination .
1	Male U.S.A 25-34 HispanicOrLatino NoDegree	people sat under the tents to stay out of the sun .	We all prepared for this massive challenge .
0	Male U.S.A 18-24 EastAsian Edu-AssociateDegree	the peruvian students were all excited about the big even this morning .	Church let out around 9pm .
0	Male U.S.A 45-54 Caucasian TradeOrTechnicalOrVocationalTraining	on our vacation to location | we got the chance to ride a camel .	Starting off m vacation with this sweet ride .
1	Female U.S.A 25-34 Caucasian TradeOrTechnicalOrVocationalTraining	these were some photos from a motorcycle get together held in the city .	This weekend I took photos of the annual motorcycle gathering .
0	Male U.S.A 18-24 Caucasian Edu-AssociateDegree	planes where flying above us as we relaxed .	As I laid on the sand to relax I could see some planes flying .
0	Male U.S.A 25-34 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	some of the decorations were very scary .	The party had some scary decorations .
1	Female U.S.A 18-24 Caucasian Bachelor	the ring barer was ready for action .	!
0	Male U.K 18-24 Other SomeHighSchool,NoDiploma	the artist found their inspiration in the things around them and created their new art exhibit | `` peace please . ''	We then later found a peace spot and it was such an inspiration .
0	Male U.S.A 25-34 Ethnic-NativeAmerican Master	all the fresh sea life that had been caught in the ocean is taken here to the factory .	Our trip to the market area starts very early .
1	Male U.S.A 18-24 Caucasian Bachelor	this is my sister and her new baby . we love them so much ! !	The sister was celebrating the love for her new baby .
1	Female U.S.A 45-54 Caucasian NoDegree	he draw attention away from the christmas parade floats for awhile .	The parade wasn't very long but it was still a nice display of community
1	Female U.S.A 18-24 Caucasian Edu-AssociateDegree	our daughter posed for a picture with our friends .	With their hat store money they could go on expensive trips .
1	Female U.S.A 25-34 Caucasian NoDegree	fishing is one of my favorite things to do .	Fishing is a local favorite thing to do .
1	Female U.S.A 35-44 African Edu-AssociateDegree	we stopped by a coy pond to relax one day .	First we see large fish in the pond
1	Male U.S.A 18-24 Caucasian SomeHighSchool,NoDiploma	the front door was open so i took this shot before leaving .	He took a shot of a classroom from the front hallway with his film camera .
1	Female U.S.A 45-54 Caucasian TradeOrTechnicalOrVocationalTraining	they said their vows .	He spoke his vows of love to her .
0	Female U.S.A 25-34 Other Bachelor	yesterday was quite a gloomy day .	It's a gloomy day here at Chernobyl .
1	Female U.S.A 25-34 Other SomeHighSchool,NoDiploma	we were so excited for the concert and we had front row seats ...	i enjoyed sitting front row at the concert
1	Female U.S.A 45-54 Caucasian NoDegree	i got to explore [male] 's hat .	!
1	Female U.S.A 18-24 Caucasian Bachelor	this green one was being admired by alot of people .	The people saw green a lot .
0	Female U.S.A 35-44 African TradeOrTechnicalOrVocationalTraining	it made me feel very mortal .	The plains spread as far as the eye can see .
0	Female U.K 25-34 Caucasian Bachelor	always keeping it classy .	Tom gad cool glasses .
1	Female U.S.A 45-54 Caucasian TradeOrTechnicalOrVocationalTraining	she passes many stores on her way around town .	And down to the bus stop .
0	Female U.S.A 18-24 MiddleEastern Bachelor	he was terribly ill | and i watched as they placed him in the med-flight helicopter .	Medics are rushing to the terrible scene
0	Male U.S.A 18-24 Ethnic-NativeAmerican Master	the decorations are amazing .	The decorations were simply spectacular
0	Male U.S.A 75YearsOrOlder Caucasian Bachelor	some did go home already .	So he dediced not to go home .
0	Female U.S.A 55-74 African Edu-AssociateDegree	i stayed in a place with a blue door .	The house we stayed at had a blue door .
0	Female U.S.A 55-74 EastAsian NoDegree	a dead fish on the shore .	I even saw a dead fish washed up on shore .
0	Male U.S.A 25-34 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	yes | location was her favorite place in the whole world .	I bet that one used to hold a princess captive right up there in the tower .
1	Female U.S.A 35-44 Caucasian Bachelor	this one we found behind an old church .	We found a statue at a church .
0	Male U.S.A 25-34 African Bachelor	we finally made it to the cafe for the reunion	A promising evening at the club .
0	Male U.S.A 18-24 African HighSchool	suzy and her friends all got dressed up to go out .	The single ladies quad were ready for a girl's night out .
0	Female U.S.A 55-74 Caucasian Bachelor	they stayed at the beach and watched the sunset on their first day of being married .	The night they were to leave they missed their flight but it was okay because they were able to stay and watch one more glorious sunset .
1	Male U.S.A 25-34 African Master	he was always alone .	We see a back shot of a boy standing outside .
1	Male U.S.A 55-74 Caucasian HighSchool	they were able to find best things in it all . these costumes were in it all .	Ok, let's watch the grandbabies and forget all about it .
1	Female U.S.A 25-34 Caucasian NoDegree	one by one each student said a silent `` congrats | '' to all those up on stage .	They all sat waiting patiently for their turn .
0	Male U.S.A 25-34 PacificIslander Bachelor	they all loved the children .	She arrived at the venue and found now just her mum, but a whole family she never knew she had
1	Male U.S.A 18-24 Caucasian NoDegree	another night together hanging out with some good friends .	Sue did not like the food .
1	Female U.S.A 25-34 Caucasian SomeHighSchool,NoDiploma	and made several other appearances .	She is so down to earth and sweet, always has a smile on her face .
0	Female U.S.A 18-24 Caucasian Master	we showed our skills off to everyone who attended .	We worked together to create frames for wooden boxes .
0	Female U.S.A 25-34 Ethnic-NativeAmerican Master	these were hanging all over the telephone lines .	!
0	Male U.S.A 18-24 African HighSchool	all of the speakers were called up to speak .	I went to see some speakers speak on how they felt called to make snow globes .
1	Female U.S.A 18-24 Caucasian NoDegree	i do know a timeout when i see one though .	They called a timeout to see if the batter was okay .
1	Female U.S.A 35-44 Caucasian Edu-AssociateDegree	first stop | buy some cheesy t-shirts .	They are hoping to purchase some souvenirs to commerate their vacation .
1	Female U.S.A 18-24 Caucasian NoDegree	people come from hundreds of miles around to see the ruins .	There were pink flamingoes in the distance .
0	Male U.S.A 55-74 Caucasian Edu-AssociateDegree	there was also strange creatures that i had never seen before .	We saw some strange creatures too .
1	Female U.S.A 35-44 Caucasian NoDegree	we managed to get an aerial shot of the stage and crowd . the crowd was small but powerful !	They will be playing on the tented stage
0	Female U.S.A 25-34 Caucasian SomeHighSchool,NoDiploma	we always have such a great time and we look forward to it every year .	I look forward to a time when I can see them again .
0	Male U.K 18-24 Caucasian Bachelor	the players were much taller in person .	There were some phenomenal plays .
0	Male U.S.A 25-34 PacificIslander HighSchool	it was definitely a beautiful sight .	THE ONE DISK ANTONA
1	Female U.S.A 18-24 Caucasian Bachelor	`` i just ca n't tell you ! '' [female] said .	a girl messes with her fair .
0	Female U.S.A 35-44 Caucasian HighSchool	i stayed there for a while .	I ended up staying for over an hour .
1	Male U.S.A 35-44 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	a huge papa smurf that had been made for the festivities arrived at the scene .	The neighbors were gathered up and nearly ready for the concert .
1	Female U.S.A 55-74 Caucasian Edu-AssociateDegree	soon he was able to get everyone to laugh and have a good time .	Ofcourse these two are always the jokesters .
1	Male U.S.A 55-74 Caucasian Bachelor	the zoo we visited had people in weird costumes .	Molly's family took her to the zoo .
0	Male U.S.A 45-54 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	oh no | here comes the snow truck | as i jump out of the way | i get drenched not only with snow but two nice cold drinks .	A snow blow pushes snow off the road .
0	Female U.S.A 45-54 Caucasian HighSchool	afterwards we went to diner to eat dinner | but we missed the time ! and ended up having to go elsewhere .	Time flew by and I almost missed lunch, but luckily, I got something to eat .
0	Female U.S.A 35-44 Caucasian NoDegree	inside the van was a shrine | and colorful art .	the hippies liked Jesus
1	Female U.S.A 18-24 Caucasian NoDegree	we saw a lot of history .	The old library looks mencing in black and white .
1	Male U.S.A 55-74 Caucasian HighSchool	our little one is all by himself at the beach !	Good, back safe and sound in my stroller .
1	Female U.S.A 45-54 Caucasian Bachelor	with their fingers interlaces | the love is being shown .	And their love is clearly shown in the way their fingers interlace .
1	Female U.S.A 35-44 Caucasian HighSchool	this is the neat art hanging from the ceiling .	In one building, the brochure showed a neat work of art hanging from the ceiling .
1	Female U.S.A 25-34 Caucasian TradeOrTechnicalOrVocationalTraining	our cousin made a very touching speech that made my aunt cry .	Seems like somebody got emotional and started crying during the speeches .
1	Female U.S.A 18-24 EastAsian NoDegree	a lot of tourists lined up to take a photo of the bridge .	There were a lot of tourists there taking photos .
1	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	there were actually poker | bridge and other table games going on .	There are many people playing poker at the table .
0	Male U.S.A 25-34 Other Bachelor	we bought some souvenirs there .	After a fun day, they went shopping .
1	Female U.S.A 18-24 HispanicOrLatino HighSchool	next time i 'll practice a little harder and be a little better .	As time comes to the end, he lost and he just want topractice more and harder .
1	Female U.S.A 45-54 Caucasian NoDegree	there is a white goat eating grass	This one was camera shy .
1	Female U.S.A 35-44 Caucasian NoDegree	the drum line was incredible	The drum line was incredible .
1	Male U.S.A 18-24 Ethnic-NativeAmerican Master	i left the scene shortly after taking pictures .	THE STREET WAS CAR DOWN
0	Female U.S.A 18-24 SouthAsian NoDegree	we gathered together at the fair for good times .	The whole town attended the carnival .
1	Female U.S.A 25-34 African SomeHighSchool,NoDiploma	[female] had been there since 5 am doing nothing but opening boxes to be sorted and delivered .	An elderly woman digs through boxes .
1	Female U.S.A 55-74 Caucasian Master	graduation cake .	She thought the cake should reflect his degree in equine sciences with a twist of humor .
0	Female U.S.A 55-74 PacificIslander Bachelor	we decided to camp outside in our new tent .	HE AND HIS FATHER SITING UNDER THE TENT
0	Female U.S.A 35-44 African NoDegree	a single beautiful orange flower .	There was one single orange flower in the grass .
0	Female U.S.A 75YearsOrOlder Caucasian Edu-AssociateDegree	the owner told us a bit about the establishment .	I told the owner of this establishment that their food is good .
0	Male U.S.A 25-34 Caucasian NoDegree	everyone was very impressed with it .	The judges were impressed and picked a winner
0	Female U.S.A 25-34 African NoDegree	when the friends were taking a break from dancing they played baseball .	But mostly I played a game where was pretended to be taking stuff away from my friends .
1	Male U.S.A 35-44 Caucasian NoDegree	and here we go racing around .	Once all the photo ops ended it was time for the racing to begin .
1	Female U.S.A 35-44 Caucasian Master	it was his first time trying this dish .	I made a lovely snack for my boyfriend .
1	Male U.S.A 18-24 Caucasian HighSchool	but the shop had many clothes	She changed into a different, more fashionable dress .
0	Female U.S.A 18-24 Caucasian TradeOrTechnicalOrVocationalTraining	the race was soon to end but who will win ? !	It was again one of the most expected but celebrated win .
1	Female U.S.A 18-24 HispanicOrLatino Bachelor	[male] was excited to be out of the city . the company 's hq was in a beautiful town .	The man visited the coast to see beautiful sights .
1	Female U.S.A 25-34 Caucasian Master	there were some customers who wanted to purchase our t-shirts .	Only a few people visited our stall .
1	Female U.S.A 25-34 Caucasian Master	this is the last thing poor [male] ever saw .	!
0	Male U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	in addition to the beach | many people had shops set up and were selling their wares .	a tropical island full
0	Female U.S.A 35-44 African Edu-AssociateDegree	i had a great time on vacation last year .	The empty street is lined with cars .
0	Male U.S.A 55-74 Caucasian Master	they parked their car outside the street .	There is street parking allowed aswell
0	Female U.S.A 35-44 HispanicOrLatino Bachelor	everyone arrived early for the party .	We held a halloween party .
0	Male U.S.A 25-34 MiddleEastern NoDegree	each of us had a temporary tattoo painted on our hands !	This girl got a temporary tattoo painted on her hand .
1	Female U.S.A 25-34 Ethnic-NativeAmerican Master	it is amazing to think that a lot of this has been around from before my great grandparents were even born .	IT IS A STEPS
1	Female U.S.A 45-54 Caucasian TradeOrTechnicalOrVocationalTraining	i love nature .	I love nature, especially in the summer time .
0	Female U.S.A 35-44 EastAsian Master	this one i found twenty feet down the road from the last one and it was in a language i could n't understand .	He started to understand there were twenty sites on this road .
0	Female U.S.A 35-44 Caucasian Edu-AssociateDegree	after being out for an hour i went back home .	And of course the pretty blossoming trees around this time of year .
1	Male U.S.A 25-34 Caucasian Bachelor	i have plenty of fuel for the generators . we will stay warm through the cold .	I cannot wait until summer when the snow will be gone .
0	Male U.S.A 45-54 Caucasian NoDegree	on the tray .	They are always so pretty in the tray .
1	Female U.S.A 55-74 Other Bachelor	this is how they used to deliver milk to the local townspeople .	The finishing touch was seeing the horse drawn milk wagon in front of the local dairy .
0	Female U.S.A 45-54 Caucasian Master	there were red and green ones .	Our favorites were the red and green .
0	Male U.S.A 25-34 Caucasian NoDegree	it looks as though the car had been rear ended as the majority of damage is located at the rear driver 's side tail light .	The tail end of the rear has majority of the left side totaled .
0	Male U.S.A 18-24 Ethnic-NativeAmerican SomeHighSchool,NoDiploma	just a out in the city on a date with my special someone .	I picked a nice restaurant for my special date downtown in the city .
0	Male U.S.A 25-34 HispanicOrLatino NoDegree	heres dad dressed up as dracula . he put so much effort into it .	Here's Dave, he put a lot of effort into being dressed for the event .
1	Female U.S.A 18-24 Caucasian NoDegree	great friends . some with awesome sense of humors and some just there to indulge .	Many of the costumes didn't make sense, but the idea of the holiday for all to indulge in candy and show their humors was met .
0	Non-binary U.S.A 18-24 Caucasian NoDegree	i love to compete also . this was my first race and i had practiced for this for a long time .	This time in the race he practiced a lot to win .
0	Male U.S.A 45-54 Caucasian Master	the couple finally saw the greek shoreline out their window .	this is ocean view
0	Female U.S.A 35-44 Caucasian Bachelor	this candle was probably started 50 years ago | and we lit it again .	My search went far enough back in time that so that most people were still using candles for light .
0	Female U.S.A 35-44 African NoDegree	this is from our trip to location location location . we found the area where the keep all the balloons after they 've been inflated .	It was the morning of the Macy’s parade in NYC .
1	Male U.S.A 25-34 Caucasian Bachelor	everyone felt represented .	Many different cultures were represented
1	Male U.S.A 18-24 Caucasian NoDegree	great artwork shown here from some of the top designers in the world !	The top of the world is shown .
1	Female U.S.A 18-24 Caucasian NoDegree	and the presentations were a bit dry | though not without some humor .	They had everything planned out .
1	Female U.S.A 25-34 Caucasian TradeOrTechnicalOrVocationalTraining	afterward i went out into the field to watch some of the wildlife .	There are tons of wildlife on the sides of the road for the people to observe as they run .
0	Male U.S.A 18-24 Caucasian Doctorate	[male] is having a blast at the club .	He had a blast at the club .
1	Female U.S.A 25-34 Caucasian Bachelor	here | in the forest | the air is clean and it is extremely peaceful .	I felt extremely peaceful in the forest .
1	Male U.S.A 35-44 HispanicOrLatino Bachelor	the family dog was curious about the new toys .	Our protector and best friend,
1	Female U.S.A 18-24 HispanicOrLatino Master	his girlfriend loved every bite !	!
1	Female U.S.A 25-34 Caucasian NoDegree	we were all happy to be at the [female] bowl game .	I was happy to go to the game....so what if I am female ?
1	Female U.S.A 35-44 Caucasian NoDegree	not sure who 's dog this is . he has a leash .	We walked for a while together before this dog came along and scared the little kitty off .
0	Male U.S.A 55-74 Caucasian HighSchool	went to the science museum to show the kids some really interesting things .	Today I took my kids to the science museum .
1	Female U.S.A 35-44 Caucasian Bachelor	and man is it nice and spacious .	They loved the spacious kitchen .
1	Male U.S.A 25-34 Caucasian Bachelor	the thief ransacked my kitchen completely .	We walked into the kitchen, that was when we heard the curtains by the back window rustle .
0	Female U.S.A 25-34 HispanicOrLatino NoDegree	after that they take a picture together .	I like this picture
0	Male U.S.A 25-34 Caucasian Doctorate	took a stroll on the backside of town.walked along the train tracks for a while .	I took a walk on the train tracks .
1	Female U.S.A 25-34 Caucasian Master	his casket was carried out from the church by his co-workers .	Everyone watched silently as the casket was carried .
1	Female U.S.A 35-44 Caucasian Master	this one looked like a water fountain . how cool !	Thrilling reds boomed in the sky .
1	Female U.S.A 35-44 Caucasian Bachelor	the winds had taken a toll .	Even broken fences that the wind has taken a toll on .
0	Male U.S.A 18-24 EastAsian HighSchool	our drummer had some good skills playing the drums .	The man playing the drums was very skilled .
0	Male U.S.A 55-74 Caucasian HighSchool	local police responded to the scene .	Police responded to the scene of the accident (Photo Broken)
1	Male U.S.A 25-34 HispanicOrLatino NoDegree	the recipe book was open to the right page .	More veggies are then added, giving the meal alot more flavor and color .
0	Female U.S.A 45-54 Ethnic-NativeAmerican Master	the local kite club took advantage of the great weather .	Weather is so nice, everyone brought out the kite to the park
0	Female U.S.A 25-34 Caucasian Master	we had some new musicians with us .	One of our musicians had a sore throat .
1	Female U.S.A 35-44 Caucasian Bachelor	weve never had such a huge kitchen .	The white cabinets were pretty .
0	Female U.S.A 25-34 Caucasian Bachelor	i took plenty of pictures .	We took a lot of pictures so we could remember our day .
0	Male U.S.A 55-74 Caucasian Master	i stayed there listening to them for hours .	We stayed and listened for hours .
1	Male U.S.A 55-74 Caucasian HighSchool	my friend is all ready to get married !	The bride is beautiful .
0	Female U.K 25-34 Caucasian NoDegree	husband | wife and family | taking a nice portrait .	The wife and her family are happy as they take a portrait together .
1	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	[female] and grandpa spent some time together in the hammock .	The day ended with time spent on the hammock with grampa .
0	Male U.S.A 12-17 SouthAsian NurserySchoolTo8thGrade	we decided to pitch our tents on the grass next to the parking lot .	We pitched our tents alongside the field designated for parking .
1	Male U.S.A 35-44 Caucasian HighSchool	there were some crazy costumes .	The people in the parade all have crazy costumes on .
1	Female U.S.A 35-44 Caucasian Edu-AssociateDegree	the tires are really large .	He also says it's his favorite because he can drive over more types of terrain with his fancy tires .
1	Female U.S.A 18-24 Caucasian Bachelor	i used my finger to decorate him with frosting .	Steve pretended to be annoyed at the singing but was happy to be surrounded by close friends and family .
0	Male U.S.A 18-24 Other NoDegree	they rode their bikes across the bridge .	We furiously pedaled closer to cross the bridge .
1	Female U.S.A 45-54 Caucasian TradeOrTechnicalOrVocationalTraining	the field trip to organization is a wonderful learning experience for all the students .	Taking a trip with lots of students, all of them excited by science and planets, is fun, but challenging .
0	Female U.K 25-34 African HighSchool	outlines were drawn on the walls so students could fill them in .	Walls were prepared by the students with outlines of mascots and other inspiration .
0	Male U.S.A 25-34 Ethnic-NativeAmerican Master	the fair was a great time .	Everyone was glad to be at the festival on this beautiful day .
1	Male U.S.A 18-24 Caucasian NoDegree	and the judges were all ready	The judges were ready .
0	Male U.S.A 25-34 HispanicOrLatino Master	and lucky for us it was within walking distance of everybody 's house .	Bikes are necessary to get around the city .
1	Male U.S.A 25-34 Caucasian NoDegree	they took many pictures together .	My aunt peggy was there .
0	Male U.K 18-24 Other SomeHighSchool,NoDiploma	the views are just spectacular .	We walk on the beach every day
1	Female U.S.A 25-34 Caucasian Bachelor	you can a mix of cold from the weather with heat from your body movements .	The wet weather and quick movements do not mix
0	Female U.S.A 35-44 Other Bachelor	they exploded in the sky with brilliant colors and flashes of light .	The sky showed light bursts of flashes .
0	Female U.S.A 18-24 Caucasian SomeHighSchool,NoDiploma	then the ladies arrived to the prom .	The ladies arrived for prom .
1	Female U.S.A 25-34 Ethnic-NativeAmerican Master	the sunrise cast a beautiful shadow on all of it through the big tree out front .	IT IS THE BIG TREE
1	Male U.S.A 55-74 Caucasian HighSchool	a path displays a very interesting walkway for people .	Crazy insides, you ask me .
0	Male U.S.A 35-44 African Master	then [male] and [male] dressed up as ... actually no one knew what [male] and [male] were dressed up as .	Other party goers, also in costume, were not terribly afraid of him .
1	Male U.S.A 18-24 Caucasian NoDegree	beautiful yellow flowers in the sidewalk .	The church had some yellow flowers on its sidewalk .
1	Female U.S.A 25-34 Caucasian TradeOrTechnicalOrVocationalTraining	[female] is at a book store they are having a sale on old books .	Today this lady went to the big sale at the book store .
1	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	we set her down and she was one happy baby .	The baby wasn't too happy when they set her down .
0	Male U.S.A 12-17 SouthAsian SomeHighSchool,NoDiploma	but a lot of the designs were really intricate and cool .	He had a ride to lure children .
0	Male U.S.A 25-34 PacificIslander Bachelor	i went to the most amazing seafood market	Seeing the seafood market was amazing .
1	Male U.S.A 25-34 Caucasian Edu-AssociateDegree	they were gathered in the kitchen talking .	All his friends laughed with joy .
1	Female U.S.A 35-44 African Edu-AssociateDegree	for them all to drink	A man and a woman sit down a few feet across from each other just talking
1	Female U.S.A 25-34 Caucasian NoDegree	when i walked through the gate i found this little field with footprints in it .	The trees covered in snow looks like a Bob Ross painting, it's beautiful .
1	Female U.S.A 35-44 Caucasian Bachelor	i love this place	Meanwhile, the pregnant mother reflects on how life will soon change .
1	Female U.S.A 18-24 Caucasian Bachelor	they are so excited to see that their brother and son has graduated .	Everyone was so excited that their sons had graduated .
1	Female U.S.A 18-24 Ethnic-NativeAmerican HighSchool	as we were floating | a beautiful butterfly landed on the boat .	this is fake butterfly
0	Male U.S.A 18-24 Caucasian HighSchool	the architecture was beyond impressive .	And of course you can enjoy the impressive architecture .
1	Female U.S.A 18-24 Caucasian Edu-AssociateDegree	when i was little | i lived next to the water .	The couple were looking for a new place to live, they hoped to find somewhere near the water .
0	Female U.S.A 25-34 Ethnic-NativeAmerican NoDegree	we visited a sushi shop today .	We are at the new Sushi resturant
0	Female U.S.A 45-54 Other NoDegree	the foliage is green and you can see where the bugs ate the leaves .	I noticed the bright green plant next .
0	Female U.S.A 25-34 PacificIslander NoDegree	when alone | [male] would still take photos . he new his wife and kids would n't want to miss the beautiful scenery he stumbled upon on his solo journeys .	The last stop was so much more relaxing watching a beautiful waterfall .
0	Non-binary U.S.A 35-44 Caucasian Bachelor	while on our walk we spotted this tower with amazing artwork on the side !	You will find it a short walk north from the colorful Spotted Tower .
0	Male U.S.A 35-44 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	finally they stopped and rested with the dog .	mom is sitting on the stairs
1	Female U.S.A 25-34 Caucasian TradeOrTechnicalOrVocationalTraining	it was very loud there .	All the sports fans are loudly cheering for their team .
1	Female U.S.A 18-24 Caucasian Bachelor	it was so nice to relax .	We were able to relax and it was so nice .
0	Male U.S.A 45-54 Caucasian Bachelor	here they are with the customary first dance . she will dance with her father soon .	Finally, the bride's father escorted her to the floor for the customary first dance .
0	Female U.K 25-34 African HighSchool	after the speech is over my boss is getting ready to leave .	The boss gave the final speech of the night and with that everyone was ready to leave excited to raise the money .
0	Male U.S.A 25-34 Caucasian SomeHighSchool,NoDiploma	pictures started before they even got to the bar .	I started just snapping some pictures of every one starting at the bar .
1	Female U.S.A 35-44 Caucasian SomeHighSchool,NoDiploma	at the annual kite festival their were numerous 3d kites .	Oh boy mom remembered the pink beach ball from mars  .
0	Female U.S.A 35-44 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	there were a lot of cool costumes at the party last night .	Tonight was the annual Halloween party .
0	Male U.S.A 18-24 PacificIslander Bachelor	somebody seems to be using a grill to burn sticks .	When camping, we made a grill with sticks to burn below it .
0	Male U.K 35-44 Caucasian Edu-AssociateDegree	the bikers saw the location location location in the distance .	Two bikers were biking around San Francisco and saw the Golden Gate Bridge .
0	Female U.S.A 18-24 HispanicOrLatino Bachelor	the party lasted until sunrise .	Good day with sun shine .
0	Male U.S.A 25-34 Other Bachelor	they were awed at the hugeness of the bridge .	!
1	Female U.S.A 25-34 Ethnic-NativeAmerican NoDegree	i was looking up a recipe and i decided to try to make some dim sum .	My husband and I have decided to cook dim sum tonight for our friends for dinner .
0	Female U.S.A 35-44 African NoDegree	here is my husband holding our kid .	There were many happy guests at the ceremony .
1	Female U.S.A 45-54 Caucasian Bachelor	in the middle of looking at all the animals | we spotted a carousel and she just had to get on it .	She insisted on riding in the middle of the carousel on the spotted leopard .
0	Female U.S.A 25-34 EastAsian Bachelor	there were a lot of rockets lit off at once .	They shot the first rocket lots of sparks where lit up .
0	Female U.K 18-24 Caucasian Bachelor	dad and little [male] on the ride together .	My dad's favorite ride is the roller coaster .
1	Male U.S.A 75YearsOrOlder Caucasian Bachelor	we gladly flew the british flag for this beauty ...	There was no doubt about this scene buidling being British .
0	Female U.S.A 18-24 SouthAsian Doctorate	dad and big sister were so proud .	Her older sister was very proud, as well as her dad .
